,level_0,index,created_at,id,url_link,tweet_on_twitter,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweeted_status,URL_link
0,0,9,2020-05-01 02:04:03+00:00,1256041662331129858,,https://twitter.com/whereisjustice0/status/1256041662331129858,1256041662331129856,Dont come looking for me or my family you freak. Never https://t.co/8mdZc43YJn,False,"[0, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8mdZc43YJn', 'expanded_url': 'https://twitter.com/BillGates/status/1255902245922709506', 'display_url': 'twitter.com/BillGates/stat…', 'indices': [55, 78]}]}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 357628039, 'id_str': '357628039', 'name': 'justicemyass', 'screen_name': 'whereisjustice0', 'location': '', 'description': ""Just want peace, don't mind working hard. 🇺🇸MAGA🇺🇸"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14789, 'friends_count': 15945, 'listed_count': 7, 'created_at': 'Thu Aug 18 17:22:42 +0000 2011', 'favourites_count': 464043, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 469546, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1269133057824612353/xT6mQmXG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1269133057824612353/xT6mQmXG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/357628039/1591419875', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': 'dd9c503d6c35364b', 'url': 'https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', 'place_type': 'admin', 'name': 'Pennsylvania', 'full_name': 'Pennsylvania, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]}, 'attributes': {}}",,True,0,0,False,False,0.0,en,1.2559022459227095e+18,1.2559022459227095e+18,"{'url': 'https://t.co/8mdZc43YJn', 'expanded': 'https://twitter.com/BillGates/status/1255902245922709506', 'display': 'twitter.com/BillGates/stat…'}","{'created_at': 'Thu Apr 30 16:50:03 +0000 2020', 'id': 1255902245922709506, 'id_str': '1255902245922709506', 'full_text': 'Humankind has never had a more urgent task than creating broad immunity for coronavirus. It’s going to require a global cooperative effort like the world has never seen. But I know we’ll get it done. There’s simply no alternative. https://t.co/lDRkgqJ39k', 'truncated': False, 'display_text_range': [0, 254], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lDRkgqJ39k', 'expanded_url': 'https://gatesnot.es/3d06cC2', 'display_url': 'gatesnot.es/3d06cC2', 'indices': [231, 254]}]}, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 50393960, 'id_str': '50393960', 'name': 'Bill Gates', 'screen_name': 'BillGates', 'location': 'Seattle, WA', 'description': ""Sharing things I'm learning through my foundation work and other interests."", 'url': 'https://t.co/emd1hfqSRD', 'entities': {'url': {'urls': [{'url': 'https://t.co/emd1hfqSRD', 'expanded_url': 'https://gatesnot.es/blog', 'display_url': 'gatesnot.es/blog', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 51201079, 'friends_count': 217, 'listed_count': 119494, 'created_at': 'Wed Jun 24 18:44:10 +0000 2009', 'favourites_count': 134, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 3336, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/988775660163252226/XpgonN0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/988775660163252226/XpgonN0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50393960/1573055931', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 7449, 'favorite_count': 30654, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,https://twitter.com/BillGates/status/1255902245922709506
1,0,9,2020-05-01 01:00:00+00:00,1256025543805468673,,https://twitter.com/iammushhy/status/1256025543805468673,1256025543805468672,"RT @naseerganai: India is using the pandemic to intensify its crackdown in Kashmir

https://t.co/K3adEtnFFK",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'naseerganai', 'name': 'naseerganai', 'id': 249131486, 'id_str': '249131486', 'indices': [3, 15]}], 'urls': [{'url': 'https://t.co/K3adEtnFFK', 'expanded_url': 'https://www.washingtonpost.com/opinions/2020/04/30/india-is-using-pandemic-intensify-its-crackdown-kashmir/', 'display_url': 'washingtonpost.com/opinions/2020/…', 'indices': [84, 107]}]}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2328868987, 'id_str': '2328868987', 'name': 'Mushtaque ', 'screen_name': 'iammushhy', 'location': 'Ganderbal, Srinagar ', 'description': 'I Love Calculus ......\nRTs not endorsement.....', 'url': 'https://t.co/NyNKDtTkoI', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyNKDtTkoI', 'expanded_url': 'https://www.facebook.com/mushtaquekhan6', 'display_url': 'facebook.com/mushtaquekhan6', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 28, 'friends_count': 409, 'listed_count': 0, 'created_at': 'Wed Feb 05 14:21:58 +0000 2014', 'favourites_count': 858, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1398, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260007840024051712/dl_zcZIq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260007840024051712/dl_zcZIq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2328868987/1499330402', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,33,0,False,False,1.0,en,,,,,"{'created_at': 'Thu Apr 30 22:08:21 +0000 2020', 'id': 1255982346727067648, 'id_str': '1255982346727067648', 'full_text': 'India is using the pandemic to intensify its crackdown in Kashmir\n\nhttps://t.co/K3adEtnFFK', 'truncated': False, 'display_text_range': [0, 90], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/K3adEtnFFK', 'expanded_url': 'https://www.washingtonpost.com/opinions/2020/04/30/india-is-using-pandemic-intensify-its-crackdown-kashmir/', 'display_url': 'washingtonpost.com/opinions/2020/…', 'indices': [67, 90]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 249131486, 'id_str': '249131486', 'name': 'naseerganai', 'screen_name': 'naseerganai', 'location': 'میں کہاں اور یہ وبال کہاں ', 'description': 'Senior special correspondent with Outlook magazine. Formerly with Mail Today-India Today, Greater Kashmir, Kashmir Monitor.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 12188, 'friends_count': 1729, 'listed_count': 50, 'created_at': 'Tue Feb 08 12:44:54 +0000 2011', 'favourites_count': 3523, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15047, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '89C9FA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251193369474134016/CX6F-yMy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251193369474134016/CX6F-yMy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/249131486/1560059336', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '038543', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 33, 'favorite_count': 113, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",https://www.washingtonpost.com/opinions/2020/04/30/india-is-using-pandemic-intensify-its-crackdown-kashmir/
2,1,15,2020-05-01 01:00:00+00:00,1256025544237494274,,https://twitter.com/LALtoday/status/1256025544237494274,1256025544237494272,"FL's housing market is no stranger to the effects of the coronavirus. The number of new listings is much lower than they were this time last year, though prices are stable + some numbers have started to increase, as COVID-19 protections loosen. https://t.co/IfFlhMyPV9",False,"[0, 268]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IfFlhMyPV9', 'expanded_url': 'https://www.abcactionnews.com/rebound/coronavirus-money-help/florida-housing-market-takes-major-hit-from-coronavirus-rebound-timeframe-uncertain?fbclid=IwAR0TxNzRSywLpecCZ0houqfAcGwGFE3N6XDmXn7dU8D-ByN6n_zEdh-wkFM', 'display_url': 'abcactionnews.com/rebound/corona…', 'indices': [245, 268]}]}",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 19078833, 'id_str': '19078833', 'name': 'LALtoday', 'screen_name': 'LALtoday', 'location': 'Lakeland, FL', 'description': 'What you need to know today about Lakeland, FL📍– curated, condensed and delivered to your inbox 📩 + social feeds 📲 every day. | 📸 Join in: #LALtoday', 'url': 'https://t.co/vV92Zj0gzh', 'entities': {'url': {'urls': [{'url': 'https://t.co/vV92Zj0gzh', 'expanded_url': 'https://laltoday.6amcity.com/#subscribe', 'display_url': 'laltoday.6amcity.com/#subscribe', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5087, 'friends_count': 520, 'listed_count': 73, 'created_at': 'Fri Jan 16 18:30:05 +0000 2009', 'favourites_count': 1321, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10749, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '364960', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1024267081368236032/q3t1yZgE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1024267081368236032/q3t1yZgE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19078833/1535031509', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,0.0,en,,,,,,https://www.abcactionnews.com/rebound/coronavirus-money-help/florida-housing-market-takes-major-hit-from-coronavirus-rebound-timeframe-uncertain?fbclid=IwAR0TxNzRSywLpecCZ0houqfAcGwGFE3N6XDmXn7dU8D-ByN6n_zEdh-wkFM
3,2,17,2020-05-01 01:00:00+00:00,1256025545243951104,,https://twitter.com/MediaTLF/status/1256025545243951104,1256025545243951104,"Written before #CODVID19 #coronovirus happened.
""Dr. Stein believes that the solution to the pandemic in late 22nd century America rests with his experiment..."" (link: https://t.co/9CJdBQUHBL…………………………………………) #scifi #amazonbooks https://t.co/on14DTq79t",False,"[0, 228]","{'hashtags': [{'text': 'CODVID19', 'indices': [15, 24]}, {'text': 'coronovirus', 'indices': [25, 37]}, {'text': 'scifi', 'indices': [209, 215]}, {'text': 'amazonbooks', 'indices': [216, 228]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9CJdBQUHBL', 'expanded_url': 'https://amazon.com/PHANTOM-APOCALYPSE-Dystopian-Jon-Kofas-ebook/dp/B07SLZLC4Q/ref=sr_1_1?keywords=jon+kofas&qid=1563635435&s=gateway&sr=8-1', 'display_url': 'amazon.com/PHANTOM-APOCAL…', 'indices': [168, 191]}], 'media': [{'id': 1170459870019170304, 'id_str': '1170459870019170304', 'indices': [229, 252], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1170459870019170304/img/4DBbCq-TFWWkEMim.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1170459870019170304/img/4DBbCq-TFWWkEMim.jpg', 'url': 'https://t.co/on14DTq79t', 'display_url': 'pic.twitter.com/on14DTq79t', 'expanded_url': 'https://twitter.com/MediaTLF/status/1256025545243951104/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}","{'media': [{'id': 1170459870019170304, 'id_str': '1170459870019170304', 'indices': [229, 252], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1170459870019170304/img/4DBbCq-TFWWkEMim.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1170459870019170304/img/4DBbCq-TFWWkEMim.jpg', 'url': 'https://t.co/on14DTq79t', 'display_url': 'pic.twitter.com/on14DTq79t', 'expanded_url': 'https://twitter.com/MediaTLF/status/1256025545243951104/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 12000, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1170459870019170304/vid/640x360/IVJo5O9Pjm3WGvXI.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1170459870019170304/pl/N3upUAby5NnpTXl1.m3u8?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1170459870019170304/vid/1280x720/BfzmBS55J1MPTasg.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1170459870019170304/vid/480x270/VufJ9V8qrUd_ozU7.mp4?tag=13'}]}, 'ext_alt_text': None, 'additional_media_info': {'monetizable': False}}]}","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,"{'id': 737356633383309312, 'id_str': '737356633383309312', 'name': ""The Little French's Media"", 'screen_name': 'MediaTLF', 'location': 'New York, USA', 'description': 'A media company that publishes and distributes books worldwide, in digital and paper. \nhttps://t.co/H5SJk8brIh', 'url': 'https://t.co/0SFRqrNYHA', 'entities': {'url': {'urls': [{'url': 'https://t.co/0SFRqrNYHA', 'expanded_url': 'http://www.thelittlefrenchebookstore.com', 'display_url': 'thelittlefrenchebookstore.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/H5SJk8brIh', 'expanded_url': 'http://Instagram.com/the_little_french_media', 'display_url': 'Instagram.com/the_little_fre…', 'indices': [87, 110]}]}}, 'protected': False, 'followers_count': 14043, 'friends_count': 13945, 'listed_count': 182, 'created_at': 'Mon May 30 18:54:55 +0000 2016', 'favourites_count': 322, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11624, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190705292734021638/gbIkTNYh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190705292734021638/gbIkTNYh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/737356633383309312/1481470668', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '9D582E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,1,False,False,0.0,en,,,,,,https://amazon.com/PHANTOM-APOCALYPSE-Dystopian-Jon-Kofas-ebook/dp/B07SLZLC4Q/ref=sr_1_1?keywords=jon+kofas&qid=1563635435&s=gateway&sr=8-1
4,3,20,2020-05-01 01:00:00+00:00,1256025545600462849,,https://twitter.com/pinnaclephils/status/1256025545600462849,1256025545600462848,"PEZA companies nationwide have donated over Php56 million worth of PPE, medical equipment, and food, among others to aid government in battling pandemic.

Via Manila Bulletin: https://t.co/P1dqPmsXZq

#PinnaclePH #PinnacleIsEverywhere https://t.co/7Y6yPL5yHk",False,"[0, 234]","{'hashtags': [{'text': 'PinnaclePH', 'indices': [201, 212]}, {'text': 'PinnacleIsEverywhere', 'indices': [213, 234]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P1dqPmsXZq', 'expanded_url': 'https://bit.ly/2y8ciBx', 'display_url': 'bit.ly/2y8ciBx', 'indices': [176, 199]}], 'media': [{'id': 1255347233895198720, 'id_str': '1255347233895198720', 'indices': [235, 258], 'media_url': 'http://pbs.twimg.com/media/EWvjqHoXsAAGMpM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWvjqHoXsAAGMpM.jpg', 'url': 'https://t.co/7Y6yPL5yHk', 'display_url': 'pic.twitter.com/7Y6yPL5yHk', 'expanded_url': 'https://twitter.com/pinnaclephils/status/1256025545600462849/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}}]}","{'media': [{'id': 1255347233895198720, 'id_str': '1255347233895198720', 'indices': [235, 258], 'media_url': 'http://pbs.twimg.com/media/EWvjqHoXsAAGMpM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWvjqHoXsAAGMpM.jpg', 'url': 'https://t.co/7Y6yPL5yHk', 'display_url': 'pic.twitter.com/7Y6yPL5yHk', 'expanded_url': 'https://twitter.com/pinnaclephils/status/1256025545600462849/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}, 'ext_alt_text': None}]}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 523134952, 'id_str': '523134952', 'name': 'Pinnacle Real Estate Consulting Services, Inc.', 'screen_name': 'pinnaclephils', 'location': 'Makati and Cebu City', 'description': 'One of the fastest growing real estate brokerage and consultancy firms in the Philippines.', 'url': 'https://t.co/8Da5x6bfPO', 'entities': {'url': {'urls': [{'url': 'https://t.co/8Da5x6bfPO', 'expanded_url': 'http://pinnacle.ph', 'display_url': 'pinnacle.ph', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 891, 'friends_count': 101, 'listed_count': 4, 'created_at': 'Tue Mar 13 11:08:19 +0000 2012', 'favourites_count': 934, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A6DC7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/888312979719995392/E2xiATg1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/888312979719995392/E2xiATg1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/523134952/1567581651', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,3,False,False,0.0,en,,,,,,https://bit.ly/2y8ciBx
